imdbID,languages
14206146,French
14984832,Hungarian
7144192,English
13813330,English
17163982,English
15560128,Spanish
14406956,Spanish
13409032,English
15842080,Japanese
13897780,English
14838678,French
14838678,English
14838678,Spanish
14838678,Japanese
13683098,Vietnamese
14538678,English
15975756,Telugu
11161040,English
11990660,English
11816988,Malay
17279774,Spanish
12983834,English
14923856,English
14923856,None
15484780,Dutch
13958706,Tamil
10475916,Spanish
13304732,Kannada
14711212,Spanish
14711212,Portuguese
16407258,English
14403702,English
11229570,English
15028942,Japanese
14107628,English
13970946,Croatian
13970946,Bosnian
12953392,Romanian
3268316,English
15432814,Portuguese
16731616,Spanish
15662642,English
15336462,Tagalog
16371308,English
12027012,English
15520608,Bengali
14502734,Hindi
14741744,Kannada
15655284,German
14742450,Spanish
13005120,Hindi
16294848,English
15929026,Hindi
15790690,English
11533906,English
11533906,Mandarin
13704418,English
14013358,English
14013358,French
16262988,English
16900852,Azerbaijani
15133818,Japanese
12618046,Chinese
14551700,Greek
15484360,Assamese
14148100,English
13892946,Hindi
13766246,English
13624216,English
14721314,Arabic
9261002,English
15119576,English
8793206,English
15791878,Portuguese
15822246,English
9205978,English
13265364,English
16392914,English
15523172,Spanish
12937680,Hindi
14154440,English
16290638,English
14888662,English
15046120,English
14959456,Russian
14288260,German
15813410,English
12467358,English
16296106,English
14296094,English
15401948,Korean
14828120,English
14536840,English
15436392,English
13003654,English
14790464,English
12932966,English
14216024,English
13781784,Marathi
14948290,Catalan
15468658,Finnish
14319530,Polish
14920436,Hindi
14953760,Portuguese
17061430,Italian
15347074,English
14604710,English
14599418,English
15035126,English
14529038,English
15710406,French
14298212,Dutch
10767140,English
15232946,None
15232946,Finnish
15025142,Dutch
15105098,Spanish
15105098,German
15105098,English
14769764,English
15066624,Portuguese
14299876,Filipino
13603378,English
7126114,French
14296554,Hindi
14779450,English
15197268,English
15148318,English
14239356,German
15724436,Hindi
13345570,Japanese
12470742,English
15566126,Telugu
12675294,English
15140940,English
15070994,Japanese
15070994,English
16273802,Japanese
14081404,English
13611284,Mandarin
9289000,Sinhala
17543718,English
13630094,English
14851974,English
15051046,Gujarati
16425392,English
14334820,English
10258706,English
12105764,English
11212462,Portuguese
12812606,Italian
17065830,English
14527370,Malay
13357022,Persian
15225960,English
11322960,Kannada
14479860,Bengali
16085616,English
14582898,Kannada
15746444,English
14787112,Telugu
13923988,English
13607812,English
16227444,Hindi
10866220,English
8979838,English
14765880,English
14888774,English
14436574,English
15137580,Kannada
16023222,English
14013598,English
14988250,English
14812862,English
14961168,English
4552196,English
18260158,Hindi
14765598,Malayalam
13449940,English
3327074,English
13885176,English
16730394,Spanish
16653994,French
15979440,Punjabi
3323908,English
14955534,Czech
15079720,Punjabi
13844108,English
13702196,English
7974096,English
15061912,Spanish
15436012,Hebrew
15920916,Italian
14326654,English
13449358,English
14188706,French
14747906,Tamil
14235928,English
14235928,French
14235928,Lingala
13097882,Spanish
14165706,Telugu
15390014,English
15273728,English
15379838,English
16423720,English
15576020,English
14458944,French
16376752,English
11820674,English
15718996,English
14821308,Bhojpuri
13847556,Hindi
14051362,Hindi
14838636,English
16345490,German
12579480,English
15351396,Spanish
14065770,Italian
14990982,French
16157006,English
16246496,English
13015650,Armenian
13015650,Russian
15192648,Italian
15192648,English
14872940,English
11859510,English
16480216,Bengali
16124406,English
5132990,English
15361326,English
15440862,German
15036276,English
15654036,Korean
9202896,English
14102852,English
13425248,English
14328856,Italian
13229618,English
17050834,Bengali
14854594,Hindi
15296098,English
15797798,English
16150584,French
11416992,English
11416992,Urdu
18074712,Spanish
12252280,Spanish
16740952,Chinese
16437012,Russian
16437012,English
15491744,Telugu
15852198,Greek
15395452,English
16444780,English
15787386,Greek
13073000,English
12188934,Spanish
12188934,English
12188934,Russian
14372230,English
15438582,French
9482968,Portuguese
14790490,English
14274968,English
15475298,Gujarati
14045362,Spanish
15410172,English
12700096,Turkish
8684570,Portuguese
15468178,English
12615402,English
12679044,English
14604396,English
13914006,Afrikaans
13254912,English
13806204,English
15286894,English
13374306,English
17498054,English
15141242,Telugu
14831496,English
6414592,Italian
13346276,English
13622924,Italian
6316700,Norwegian
13782440,French
16023014,Italian
16023014,English
14300742,English
14963298,Spanish
13905270,Swedish
13905270,Danish
13458756,Tamil
11106626,English
14630502,English
3099972,English
12506460,Kannada
14822260,Bhojpuri
16528676,French
14504496,English
16530522,English
15415176,English
14884536,Turkish
14651288,Malay
14661352,Telugu
14819908,Telugu
15466052,Turkish
12585244,English
13106208,Hindi
18081216,Japanese
15248876,English
11575516,English
12873162,English
14116402,English
16306084,Malay
16732074,English
11204380,Russian
14438522,Spanish
14140682,English
14145364,English
10177394,English
13521566,English
16422400,English
15428792,Italian
14807796,English
12451450,Spanish
12935186,English
14025420,English
15125670,English
15533966,Japanese
15708168,English
13829098,Italian
15732854,English
15104318,English
18083276,Portuguese
14844696,Portuguese
14851866,English
11651610,Malayalam
16141894,Hindi
15929100,English
15127866,Japanese
14652768,Bengali
17013906,Portuguese
15094520,Portuguese
12306096,English
10552960,English
14081864,English
16722666,English
15717680,Yoruba
13307898,English
16401180,Russian
16752746,English
14239308,English
15700522,Chinese
14535996,English
14748190,Tamil
10161612,English
13878596,English
16183408,English
15772514,German
15072416,Spanish
13894112,Kannada
15089212,English
6443434,English
14747792,Tamil
14773636,Telugu
15456540,Spanish
14888298,Malayalam
15507482,Ukrainian
16310956,English
13193062,Spanish
13277046,German
16758012,English
14034480,Spanish
14759688,English
14514894,English
15446786,English
10978706,English
13977988,English
15320552,English
17009080,Spanish
17175444,English
15808168,English
14850142,English
13847778,Italian
16030722,Spanish
16405092,English
16283362,English
14999420,Azerbaijani
12756866,English
16492548,Spanish
14986172,Indonesian
11639922,Tamil
15331466,Ukrainian
15662128,Japanese
14423394,English
14485026,Telugu
14766854,Chinese
15249650,English
14010516,Telugu
15242630,Slovenian
15242630,English
16436272,Korean
14188422,Hindi
16421942,English
14605448,Spanish
14605448,English
13191918,English
13803068,English
15320064,English
15815566,English
14740962,English
13912148,English
15484426,English
15190398,English
15190398,French
13254306,Portuguese
13681432,German
14736298,Hindi
16499456,Hindi
15802422,Mandarin
14253498,English
15382184,English
13639538,Turkish
15350612,English
14998124,French
14998124,English
14088860,English
14879760,English
4352354,English
4352354,Spanish
4352354,Italian
16409256,English
15740794,French
14317270,Bengali
16117198,Malay
14387906,English
16023828,English
14525274,English
9399096,Kannada
16368144,English
14993078,Italian
14550678,Mandarin
15711182,Sotho
16759126,Russian
15892144,English
16408840,English
10704668,Czech
14849414,English
9781538,English
17508320,Kannada
14810158,English
14861350,English
13597822,English
2461484,English
14006012,Italian
15301852,English
14311232,Russian
14594154,English
11864732,English
14621198,Finnish
15090926,Hindi
7905078,English
14416466,French
14416466,English
12332850,English
13303152,English
14390988,English
15856932,English
15375260,Persian
15111214,English
14802226,Turkish
15493560,Telugu
14216088,English
16764112,Persian
14650250,Telugu
14214828,English
14916310,Spanish
14489052,English
13244380,Turkish
16369642,Persian
15779170,Arabic
13298494,English
13670022,English
15109800,Chinese
13357554,English
13304532,English
14960784,English
15672218,English
14551992,English
15449874,English
15107400,Bengali
12207912,Bhojpuri
15435080,Mandarin
14648576,Spanish
15113964,English
13898018,Hindi
15488512,Chinese
16449056,English
13782106,Catalan
13544634,English
15614514,Konkani
13525310,English
13694260,English
11713606,Spanish
8179316,English
14215568,English
14921882,English
15819376,Danish
14217102,German
14217102,Italian
14217102,English
14217102,Japanese
14759592,English
15128140,Hindi
15585344,English
13748096,English
13224514,English
12531226,English
13154556,English
12944360,English
15856870,Greek
15856870,English
15856870,Portuguese
15856870,Mandarin
15856870,Russian
15856870,Wolof
13307008,Telugu
5969386,Hindi
15219056,English
14220878,Italian
4583378,English
15429002,French
12287382,None
3357900,French
14827634,English
15215662,Bengali
12084466,English
15068108,French
15068108,Japanese
15709150,Russian
14081742,English
17508154,Spanish
4914302,English
13533532,Japanese
14089028,French
14097078,English
14149598,English
15850482,English
14306374,English
15438282,English
14837072,English
14746270,English
16727564,English
16727564,Tagalog
14544946,English
12379090,English
11775448,English
13157998,Spanish
16210912,Mandarin
14287642,Telugu
15856542,English
13846026,English
18235054,Malayalam
15727300,French
14216476,Arabic
14175742,English
14430848,English
14400650,English
13901682,Persian
17047604,Malayalam
15792492,English
14623782,English
16344988,English
13953428,Bengali
13386836,English
14419356,Telugu
16388370,English
15161046,Spanish
13416594,Gujarati
13653736,Marathi
12304374,English
13533592,English
15210874,Telugu
15444352,French
14437732,English
14036950,English
13587192,English
12894144,English
14833604,Spanish
14773682,Telugu
14772998,Marathi
11336644,English
15440562,English
11575564,Hindi
15064032,Polish
13597634,English
15382950,Bengali
14754590,Marathi
14261188,Danish
14098006,English
15290978,English
14288036,Japanese
15263366,English
14444858,English
16919216,English
16420576,English
13963424,Norwegian
13963424,English
6495026,English
13830866,Persian
11166548,English
15122408,English
15122408,Spanish
13030804,English
16741332,English
13492496,Sindhi
12804316,English
16163368,English
14365282,German
16210698,English
15386584,English
14484370,Japanese
13786562,English
15066566,Hindi
14451072,English
14282440,English
14133132,English
14218052,Malayalam
17298100,German
11617324,English
12623636,Italian
15119190,Italian
15380212,Albanian
15707254,French
13767564,English
12921598,English
14224570,English
12458838,German
12444630,English
12268200,English
12663870,Tamil
14272896,German
13297994,Spanish
13243988,Spanish
13243988,Italian
13742044,English
14450418,English
16733808,Spanish
15239690,English
12513718,Burmese
15541626,German
11364118,English
16223490,English
15601432,Telugu
15434620,English
13349360,English
13446134,Thai
15378022,Marathi
14200072,Marathi
13653722,English
15799544,English
15293836,English
12913310,English
13735742,English
17511834,Yoruba
13859800,German
15030140,English
14316716,Japanese
15173772,Spanish
14129566,Chinese
13990518,English
12573880,English
10845680,English
13123330,English
13009266,Gujarati
13723578,Spanish
17491834,English
13667572,English
13653768,Marathi
14050196,English
14520384,English
8975850,English
12874166,English
13443306,English
16727816,Spanish
11777618,English
14311132,English
13581594,English
13615024,English
11009876,Portuguese
13774054,English
13774054,French
13204902,English
16341396,Polish
15418364,English
14708530,Indonesian
13698116,English
10535392,English
13779508,English
14888266,Persian
14859230,Tamil
13446354,English
15172410,German
16124450,German
18246810,English
11604126,Kannada
14555342,German
15757644,English
11570676,English
15033550,English
11247718,English
12076624,Japanese
12847806,English
16503306,French
15307806,Lingala
15307806,French
15307806,English
15440520,English
10254354,English
15048604,Turkish
15749620,English
11697836,Bulgarian
13743630,Chinese
16426870,Portuguese
11568122,Portuguese
11568122,English
13294206,English
7116124,English
4160154,English
16018074,Japanese
15268472,English
14643404,Mandarin
13933904,Persian
14227366,English
16462082,English
16409476,English
3711180,Tamil
11730876,Malayalam
14416044,English
13074728,English
13989734,Hindi
17348934,Russian
14688558,Bengali
15405024,German
14039960,Hindi
3831472,English
15758414,English
15626524,Japanese
14556082,English
13175422,English
15007202,Italian
15663190,French
14558566,German
14565410,German
14192334,English
16357904,English
14670350,Norwegian
8777392,English
17489106,English
13498310,English
16420750,Norwegian
16420750,English
16897410,Portuguese
3618812,English
16001390,German
16281080,English
13022392,English
14388056,English
14315772,English
16173144,Portuguese
16078214,Hindi
14803006,English
14868076,Bengali
12749362,English
14806292,English
14170020,French
15240446,German
13456618,Turkish
15732360,English
13941102,English
13314738,German
15079988,English
14735022,English
15891060,Burmese
15891060,English
